config_key,K,lam_lin,lam_nonlin,seed,pred_r2,sharpe,phi,drift
"(8, 0.005, 0.0005)",8,0.005,0.0005,10,0.017814695835113525,1.1213291047139144,0.38473474094459936,0.9571379096358065
"(8, 0.005, 0.0005)",8,0.005,0.0005,30,0.018341124057769775,1.0182566707770793,0.08244207388181715,0.8899802037071347
"(8, 0.005, 0.0005)",8,0.005,0.0005,45,0.018431484699249268,0.7320660872542869,0.720307781511887,0.985834297187122
"(8, 0.005, 0.0005)",8,0.005,0.0005,99,0.01856750249862671,0.7944968762310283,0.19338915413655516,0.9519173900231166
"(8, 0.005, 0.0005)",8,0.005,0.0005,2048,0.01927095651626587,0.9568610089094838,0.8507010674419486,0.9839653918343202
"(8, 0.01, 1e-06)",8,0.01,1e-06,10,0.012883543968200684,0.7942519451022195,0.627496310673427,0.6715336812940605
"(8, 0.01, 1e-06)",8,0.01,1e-06,30,0.013519763946533203,0.8719297532282616,0.5947188842976775,0.7555722022072444
"(8, 0.01, 1e-06)",8,0.01,1e-06,45,0.014923095703125,0.9028389090896058,0.5595222368142149,0.5801119594715481
"(8, 0.01, 1e-06)",8,0.01,1e-06,99,0.01045149564743042,0.7837585385169585,0.693249669852338,0.81772095775128
"(8, 0.01, 1e-06)",8,0.01,1e-06,2048,0.009676218032836914,0.7963418514409206,0.7807421310912671,0.8018350922489296
"(8, 0.01, 1e-05)",8,0.01,1e-05,10,0.015295863151550293,0.76588216079839,0.5687945608543488,0.875436441520396
"(8, 0.01, 1e-05)",8,0.01,1e-05,30,0.017836928367614746,0.9149704645307544,0.2459419257804697,0.637334878618622
"(8, 0.01, 1e-05)",8,0.01,1e-05,45,0.014298617839813232,0.7004370055041724,0.48643850918459003,0.7589747109797652
"(8, 0.01, 1e-05)",8,0.01,1e-05,99,0.016429245471954346,0.694597272741226,0.46507182976067307,0.8811196342932812
"(8, 0.01, 1e-05)",8,0.01,1e-05,2048,0.017763137817382812,0.7690802031520422,0.412886110406339,0.7565017521500984
"(8, 0.01, 5e-05)",8,0.01,5e-05,10,0.0163537859916687,0.85463234273032,0.7573708833746556,0.9652680340285745
"(8, 0.01, 5e-05)",8,0.01,5e-05,30,0.01914757490158081,1.1673333601274096,0.05945198199542899,0.6932331063822216
"(8, 0.01, 5e-05)",8,0.01,5e-05,45,0.017958998680114746,0.9928090484641092,0.42114374340982824,0.9477358392489458
"(8, 0.01, 5e-05)",8,0.01,5e-05,99,0.018303632736206055,0.9809031590308379,0.27944487190744516,0.9279145669283964
"(8, 0.01, 5e-05)",8,0.01,5e-05,2048,0.016984403133392334,1.0274117853138658,0.41234465797600595,0.92616674203067
"(8, 0.01, 0.0001)",8,0.01,0.0001,10,0.01795297861099243,0.9849543543906542,0.5653308073669804,0.9534390974376035
"(8, 0.01, 0.0001)",8,0.01,0.0001,30,0.019115209579467773,1.1396353521000084,0.0516912805984167,0.6932624165708376
"(8, 0.01, 0.0001)",8,0.01,0.0001,45,0.017911016941070557,0.9757573118468139,0.3874568745349723,0.9477238010462143
"(8, 0.01, 0.0001)",8,0.01,0.0001,99,0.018704652786254883,0.799153107278244,0.31532579984875814,0.9451127106624289
"(8, 0.01, 0.0001)",8,0.01,0.0001,2048,0.017457127571105957,1.0409541517003826,0.3799666862713633,0.9261645251960544
"(8, 0.01, 0.0005)",8,0.01,0.0005,10,0.019078433513641357,0.8962408700686879,0.4854683554530353,0.966857829512576
"(8, 0.01, 0.0005)",8,0.01,0.0005,30,0.017346203327178955,1.092802102626075,0.11299711560026517,0.9103373027459906
"(8, 0.01, 0.0005)",8,0.01,0.0005,45,0.01842653751373291,0.7140410327417592,0.7546127983553128,0.9883842764412986
"(8, 0.01, 0.0005)",8,0.01,0.0005,99,0.0186387300491333,0.7722452992467993,0.3343832209765935,0.96464098825924
"(8, 0.01, 0.0005)",8,0.01,0.0005,2048,0.019884467124938965,1.0510120726556498,0.516500205205421,0.9636447177177985
"(8, 0.05, 1e-06)",8,0.05,1e-06,10,0.012736737728118896,0.7510579673534872,0.6334515937648815,0.6795867520870114
"(8, 0.05, 1e-06)",8,0.05,1e-06,30,0.014143943786621094,0.7495581028956322,0.6751462587308694,0.7727430609387131
"(8, 0.05, 1e-06)",8,0.05,1e-06,45,0.015049874782562256,0.8985134499508514,0.5464165537446825,0.584417775460476
"(8, 0.05, 1e-06)",8,0.05,1e-06,99,0.012488782405853271,0.8530085908956307,0.7490565536984403,0.834977023471184
"(8, 0.05, 1e-06)",8,0.05,1e-06,2048,0.015133261680603027,0.8508346796308672,0.6356872030058794,0.617096047076348
"(8, 0.05, 1e-05)",8,0.05,1e-05,10,0.014925658702850342,0.7457179505025829,0.5502504646823029,0.8829754310887754
"(8, 0.05, 1e-05)",8,0.05,1e-05,30,0.016676008701324463,0.7339637295541093,0.3572841028175444,0.6576516913334992
"(8, 0.05, 1e-05)",8,0.05,1e-05,45,0.01491689682006836,0.719123005373771,0.47152091118571343,0.7634788011208425
"(8, 0.05, 1e-05)",8,0.05,1e-05,99,0.015879809856414795,0.7108931397522019,0.5402119547090901,0.8915333596039927
"(8, 0.05, 1e-05)",8,0.05,1e-05,2048,0.017182528972625732,0.7761537629180579,0.43737160423445315,0.7686528434395836
"(8, 0.05, 5e-05)",8,0.05,5e-05,10,0.015647709369659424,0.7964464882455555,0.7832667681352775,0.9714006594407898
"(8, 0.05, 5e-05)",8,0.05,5e-05,30,0.01716470718383789,1.196721644111676,0.16362299772069192,0.8763834748187961
"(8, 0.05, 5e-05)",8,0.05,5e-05,45,0.0179327130317688,0.9819185965673085,0.42365932649660265,0.9470786631839357
"(8, 0.05, 5e-05)",8,0.05,5e-05,99,0.018523573875427246,1.0879929138989766,0.23648492987238715,0.9161229453945704
"(8, 0.05, 5e-05)",8,0.05,5e-05,2048,0.017501473426818848,0.9793779005137163,0.4766370898007095,0.9360907387411348
"(8, 0.05, 0.0001)",8,0.05,0.0001,10,0.017908155918121338,0.8106449324096819,0.6088351493802678,0.9616314391320524
"(8, 0.05, 0.0001)",8,0.05,0.0001,30,0.017176926136016846,1.1971490638347886,0.14612298749987385,0.8763927978793572
"(8, 0.05, 0.0001)",8,0.05,0.0001,45,0.017859220504760742,0.9622583247423345,0.3891581482914286,0.9471037679131564
"(8, 0.05, 0.0001)",8,0.05,0.0001,99,0.01863110065460205,0.977481623484826,0.3161197038997675,0.9387314231505333
"(8, 0.05, 0.0001)",8,0.05,0.0001,2048,0.0179518461227417,0.9993118583345729,0.440021977194567,0.936091135352876
"(8, 0.05, 0.0005)",8,0.05,0.0005,10,0.01886981725692749,0.7501198545263845,0.5354927724872097,0.9727412133160864
"(8, 0.05, 0.0005)",8,0.05,0.0005,30,0.01727128028869629,1.1379085812741905,0.14468322681320672,0.9200254367385051
"(8, 0.05, 0.0005)",8,0.05,0.0005,45,0.018356144428253174,0.7277896592144063,0.6492345435004127,0.9849750626403213
"(8, 0.05, 0.0005)",8,0.05,0.0005,99,0.01909250020980835,0.9411497455410262,0.2163607589037824,0.9428302825907908
"(8, 0.05, 0.0005)",8,0.05,0.0005,2048,0.019194960594177246,1.059684133176116,0.24674019257092503,0.9361015657290818
"(8, 0.1, 1e-06)",8,0.1,1e-06,10,0.012847304344177246,0.7478274348108214,0.6316520241661924,0.6810453807165127
"(8, 0.1, 1e-06)",8,0.1,1e-06,30,0.01321786642074585,0.6942652802913382,0.6881188936450919,0.7778110696816832
"(8, 0.1, 1e-06)",8,0.1,1e-06,45,0.0163116455078125,0.9378046418592743,0.5516007959890713,0.5859238847716939
"(8, 0.1, 1e-06)",8,0.1,1e-06,99,0.013088881969451904,0.8598987839480762,0.7518522724750797,0.838599200536023
"(8, 0.1, 1e-06)",8,0.1,1e-06,2048,0.016488969326019287,0.8361323339172148,0.7872139738351736,0.8152855333788175
"(8, 0.1, 1e-05)",8,0.1,1e-05,10,0.013177812099456787,0.6865581404664971,0.6757553876728696,0.9127734996605434
"(8, 0.1, 1e-05)",8,0.1,1e-05,30,0.015606462955474854,0.7498015356067387,0.37371594055400165,0.6638822617163667
"(8, 0.1, 1e-05)",8,0.1,1e-05,45,0.014948844909667969,0.7317843409635497,0.4689546409236497,0.7645285266136596
"(8, 0.1, 1e-05)",8,0.1,1e-05,99,0.01584726572036743,0.7193465286754243,0.5411613489647312,0.8943498706733353
"(8, 0.1, 1e-05)",8,0.1,1e-05,2048,0.016345620155334473,0.737511127147253,0.44789725480526826,0.7718762349545781
"(8, 0.1, 5e-05)",8,0.1,5e-05,10,0.015272676944732666,0.7707704444522235,0.7862903022785803,0.9721883388815695
"(8, 0.1, 5e-05)",8,0.1,5e-05,30,0.0171966552734375,1.1941522441014623,0.17133525068444252,0.8785686978238584
"(8, 0.1, 5e-05)",8,0.1,5e-05,45,0.017936527729034424,0.9925022409709496,0.42632261516138653,0.9473134864176924
"(8, 0.1, 5e-05)",8,0.1,5e-05,99,0.018981575965881348,1.1896205954683516,0.15571187338816053,0.8969864259293563
"(8, 0.1, 5e-05)",8,0.1,5e-05,2048,0.017448246479034424,0.9461645911816605,0.4943552072834187,0.9383422078300877
"(8, 0.1, 0.0001)",8,0.1,0.0001,10,0.017555654048919678,0.7726686108137567,0.6129581907286462,0.962850377720253
"(8, 0.1, 0.0001)",8,0.1,0.0001,30,0.01717686653137207,1.1965693293540438,0.1537858685870001,0.8784994298719784
"(8, 0.1, 0.0001)",8,0.1,0.0001,45,0.0178757905960083,0.9808915379950579,0.3914890749036646,0.9472914577850868
"(8, 0.1, 0.0001)",8,0.1,0.0001,99,0.018604636192321777,1.0898007773337,0.21920792251723836,0.9187828957594776
"(8, 0.1, 0.0001)",8,0.1,0.0001,2048,0.017899692058563232,0.9686378067175114,0.45801452004740256,0.9383416450817378
"(8, 0.1, 0.0005)",8,0.1,0.0005,10,0.01884084939956665,0.7785941395219245,0.5400124745895355,0.9735833613227475
"(8, 0.1, 0.0005)",8,0.1,0.0005,30,0.017289698123931885,1.1145136139955967,0.15030072751824275,0.9223737239892821
"(8, 0.1, 0.0005)",8,0.1,0.0005,45,0.018348515033721924,0.7142696852127504,0.6457931206394519,0.9850694762394816
"(8, 0.1, 0.0005)",8,0.1,0.0005,99,0.019139647483825684,0.9543220127199946,0.23737140852543906,0.9457097169705893
"(8, 0.1, 0.0005)",8,0.1,0.0005,2048,0.019219160079956055,1.0365212036233675,0.25794155289825194,0.938349885901758
"(10, 0.001, 1e-06)",10,0.001,1e-06,10,0.010867595672607422,1.0946851020352013,0.7693612434549407,0.7915323083752512
"(10, 0.001, 1e-06)",10,0.001,1e-06,30,0.010877072811126709,0.9585947463671649,0.755713207480315,0.7629408689542261
"(10, 0.001, 1e-06)",10,0.001,1e-06,45,0.010819315910339355,0.9288057112391324,0.5735162150930869,0.5515111284687984
"(10, 0.001, 1e-06)",10,0.001,1e-06,99,0.009929180145263672,1.296678335639248,0.32295825072312373,0.3851322835689684
"(10, 0.001, 1e-06)",10,0.001,1e-06,2048,0.0022597312927246094,0.9235781172563262,0.33567724919072256,0.3092900708950242
"(10, 0.001, 1e-05)",10,0.001,1e-05,10,0.011572718620300293,0.9552320534050083,0.5546176266527894,0.7916904381722948
"(10, 0.001, 1e-05)",10,0.001,1e-05,30,0.01242673397064209,0.8835388200185887,0.6014110754380949,0.8083351450456561
"(10, 0.001, 1e-05)",10,0.001,1e-05,45,0.010200202465057373,0.9220790925765694,0.3208449179126622,0.4883239899380672
"(10, 0.001, 1e-05)",10,0.001,1e-05,99,0.007819175720214844,1.1154536897161706,0.2550902661924424,0.38546577296546636
"(10, 0.001, 1e-05)",10,0.001,1e-05,2048,0.012750864028930664,0.7974568405422818,0.4666834947668716,0.8977605181036732
"(10, 0.001, 5e-05)",10,0.001,5e-05,10,0.018208980560302734,1.0054965617473812,0.13798242043083714,0.7845962894273906
"(10, 0.001, 5e-05)",10,0.001,5e-05,30,0.018686115741729736,0.9190997704901053,0.2344427203256793,0.8458332604498418
"(10, 0.001, 5e-05)",10,0.001,5e-05,45,0.019885778427124023,1.0400820625430462,0.2724173468218754,0.8462354767901533
"(10, 0.001, 5e-05)",10,0.001,5e-05,99,0.01813352108001709,1.172819143149093,0.11094466948932391,0.724486731269624
"(10, 0.001, 5e-05)",10,0.001,5e-05,2048,0.018206477165222168,1.0173476018497594,0.18705747303281467,0.7984492538224922
"(10, 0.001, 0.0001)",10,0.001,0.0001,10,0.018229424953460693,1.007873134961449,0.1268004745925613,0.7844199356734172
"(10, 0.001, 0.0001)",10,0.001,0.0001,30,0.018806636333465576,0.950338452633219,0.21071224359182783,0.8458477547545308
"(10, 0.001, 0.0001)",10,0.001,0.0001,45,0.019146978855133057,1.0475162729741716,0.1676539993224433,0.8032571805624911
"(10, 0.001, 0.0001)",10,0.001,0.0001,99,0.018109619617462158,1.1607420084682243,0.09850009195102521,0.7243848728122835
"(10, 0.001, 0.0001)",10,0.001,0.0001,2048,0.01839345693588257,1.024328372380622,0.15464108594310527,0.7984150861008563
"(10, 0.001, 0.0005)",10,0.001,0.0005,10,0.019560575485229492,0.7141498887314283,0.6003003338933074,0.9955111936393508
"(10, 0.001, 0.0005)",10,0.001,0.0005,30,0.020130455493927002,1.088635552713678,0.42774111923556485,0.9795218620151209
"(10, 0.001, 0.0005)",10,0.001,0.0005,45,0.019476115703582764,0.9842832782262059,0.11875615101246197,0.8362496952582609
"(10, 0.001, 0.0005)",10,0.001,0.0005,99,0.019193828105926514,1.0207088717210646,0.06724254673053133,0.8054012092153939
"(10, 0.001, 0.0005)",10,0.001,0.0005,2048,0.019776105880737305,0.7889254399307045,0.34034476992113455,0.9438549317064381
"(10, 0.005, 1e-06)",10,0.005,1e-06,10,0.01740926504135132,0.8072600130678999,0.96813184047497,0.9654746119729991
"(10, 0.005, 1e-06)",10,0.005,1e-06,30,0.010737180709838867,0.9931127882958958,0.6859168980592439,0.6602939600981977
"(10, 0.005, 1e-06)",10,0.005,1e-06,45,0.009382247924804688,0.9493660856961549,0.8474983970014592,0.8449388370921308
"(10, 0.005, 1e-06)",10,0.005,1e-06,99,0.010355889797210693,1.240306924544182,0.4377127478247203,0.5573174424741907
"(10, 0.005, 1e-06)",10,0.005,1e-06,2048,0.008521735668182373,0.9337164690842595,0.4057679042273198,0.39534583771521886
"(10, 0.005, 1e-05)",10,0.005,1e-05,10,0.01711142063140869,1.0487641113721062,0.4696312126886518,0.6946431444860263
"(10, 0.005, 1e-05)",10,0.005,1e-05,30,0.014577865600585938,0.9972483196107559,0.6058597626713335,0.7746969495734023
"(10, 0.005, 1e-05)",10,0.005,1e-05,45,0.009758353233337402,0.8618830728287459,0.4606920359662457,0.6573228309716164
"(10, 0.005, 1e-05)",10,0.005,1e-05,99,0.0071846842765808105,1.1334653851142587,0.33702106196390985,0.5573675709655801
"(10, 0.005, 1e-05)",10,0.005,1e-05,2048,0.017250776290893555,0.9633834084778459,0.39424691402028555,0.8855791673291161
"(10, 0.005, 5e-05)",10,0.005,5e-05,10,0.018791675567626953,0.8193043137318587,0.28427862573140905,0.8793845281879867
"(10, 0.005, 5e-05)",10,0.005,5e-05,30,0.018340587615966797,0.9258777057501698,0.20804965514732152,0.8094152436133588
"(10, 0.005, 5e-05)",10,0.005,5e-05,45,0.019147932529449463,0.9639173110711309,0.2314390563198345,0.8296443372356129
"(10, 0.005, 5e-05)",10,0.005,5e-05,99,0.01937127113342285,0.9165332662528427,0.19055037331836489,0.8378147012779001
"(10, 0.005, 5e-05)",10,0.005,5e-05,2048,0.01767253875732422,1.0049247790197193,0.3545943085178693,0.8855878153988552
"(10, 0.005, 0.0001)",10,0.005,0.0001,10,0.018811821937561035,0.808250234474452,0.26675498443990503,0.8793727456392301
"(10, 0.005, 0.0001)",10,0.005,0.0001,30,0.018343627452850342,0.9128126571266617,0.19236566050610618,0.8094162143112498
"(10, 0.005, 0.0001)",10,0.005,0.0001,45,0.01912665367126465,0.9441027317424789,0.2042736464092435,0.8295742767866562
"(10, 0.005, 0.0001)",10,0.005,0.0001,99,0.01936519145965576,0.8998781088057903,0.17675549777904737,0.8378437166904285
"(10, 0.005, 0.0001)",10,0.005,0.0001,2048,0.01807767152786255,1.0234660698360087,0.3116352119052768,0.8855829561796607
"(10, 0.005, 0.0005)",10,0.005,0.0005,10,0.01883852481842041,0.7614388028657206,0.19782340180502692,0.8906327888922766
"(10, 0.005, 0.0005)",10,0.005,0.0005,30,0.019402265548706055,0.9325007492613375,0.1309343623448713,0.848941215855832
"(10, 0.005, 0.0005)",10,0.005,0.0005,45,0.019134998321533203,0.9514496331455565,0.14276054424865323,0.8296114631182924
"(10, 0.005, 0.0005)",10,0.005,0.0005,99,0.019464433193206787,0.8023982761203915,0.14936778310315138,0.8743184305225294
"(10, 0.005, 0.0005)",10,0.005,0.0005,2048,0.019184470176696777,1.0045199459843155,0.17277776559568778,0.8852927350779259
"(10, 0.01, 1e-06)",10,0.01,1e-06,10,0.01808387041091919,0.7569813316115968,0.9730008604373669,0.9711308753927194
"(10, 0.01, 1e-06)",10,0.01,1e-06,30,0.013059258460998535,1.0060637193214608,0.6928484696971722,0.6692970763480377
"(10, 0.01, 1e-06)",10,0.01,1e-06,45,0.013074517250061035,0.8749615163611544,0.8620534417925277,0.8524509799111735
"(10, 0.01, 1e-06)",10,0.01,1e-06,99,0.011585414409637451,1.2567953645965204,0.48208958517746886,0.5891957684090632
"(10, 0.01, 1e-06)",10,0.01,1e-06,2048,0.0097617506980896,0.9320810556516503,0.4210828288916018,0.4065208292904929
"(10, 0.01, 1e-05)",10,0.01,1e-05,10,0.01646822690963745,0.9760055249374272,0.4913859792419077,0.7118608620790708
"(10, 0.01, 1e-05)",10,0.01,1e-05,30,0.014747440814971924,1.0126336465689967,0.6223223713977133,0.7831705824101162
"(10, 0.01, 1e-05)",10,0.01,1e-05,45,0.011141180992126465,0.8687048635703667,0.4812435946704199,0.6777468698056277
"(10, 0.01, 1e-05)",10,0.01,1e-05,99,0.008470237255096436,1.1290514934117324,0.3690209619509071,0.5891895270105331
"(10, 0.01, 1e-05)",10,0.01,1e-05,2048,0.01746821403503418,0.9237695375303101,0.43434611797110895,0.8947165419534843
"(10, 0.01, 5e-05)",10,0.01,5e-05,10,0.01954960823059082,0.775957169396243,0.3123614836418916,0.892038991508827
"(10, 0.01, 5e-05)",10,0.01,5e-05,30,0.01887410879135132,1.004904828131256,0.18750296347990317,0.7830040589745644
"(10, 0.01, 5e-05)",10,0.01,5e-05,45,0.01942664384841919,0.9248946295433719,0.2571378590545461,0.8443433219844604
"(10, 0.01, 5e-05)",10,0.01,5e-05,99,0.01937037706375122,0.9974156522427203,0.15054722324413136,0.7742111384451551
"(10, 0.01, 5e-05)",10,0.01,5e-05,2048,0.017880141735076904,0.9659739973104066,0.39356150899842995,0.894728622438416
"(10, 0.01, 0.0001)",10,0.01,0.0001,10,0.019556879997253418,0.7877458534452834,0.294951819564922,0.8919652406693558
"(10, 0.01, 0.0001)",10,0.01,0.0001,30,0.018864452838897705,1.0054891031447806,0.17479651058514467,0.7829888020503089
"(10, 0.01, 0.0001)",10,0.01,0.0001,45,0.01936274766921997,0.9051614252514579,0.22707971283667017,0.8443122450635923
"(10, 0.01, 0.0001)",10,0.01,0.0001,99,0.019387245178222656,1.008194720075835,0.14212903652084644,0.7742135093844656
"(10, 0.01, 0.0001)",10,0.01,0.0001,2048,0.01836174726486206,0.9836692669233397,0.34738990316143653,0.8946821161120853
"(10, 0.01, 0.0005)",10,0.01,0.0005,10,0.019563257694244385,0.77533115919429,0.22710093660828454,0.9015431384955657
"(10, 0.01, 0.0005)",10,0.01,0.0005,30,0.01881694793701172,0.8899222245322671,0.12540445080191673,0.825284601919204
"(10, 0.01, 0.0005)",10,0.01,0.0005,45,0.019777238368988037,0.9317957270920271,0.19093254785496758,0.8711202669371614
"(10, 0.01, 0.0005)",10,0.01,0.0005,99,0.0197334885597229,0.7131573197951105,0.19624015485559343,0.8909515077998447
"(10, 0.01, 0.0005)",10,0.01,0.0005,2048,0.01945406198501587,0.9731929308831077,0.2135000526271894,0.8990950899860883
"(10, 0.05, 1e-06)",10,0.05,1e-06,10,0.009451150894165039,1.0551842898839463,0.6221343789328939,0.630506203765125
"(10, 0.05, 1e-06)",10,0.05,1e-06,30,0.014681220054626465,1.0136042347782106,0.6904488106571234,0.6733885547055908
"(10, 0.05, 1e-06)",10,0.05,1e-06,45,0.010190069675445557,0.8518786391169948,0.8661788592953993,0.8683177660620812
"(10, 0.05, 1e-06)",10,0.05,1e-06,99,0.0105934739112854,1.0586977969440239,0.5172203434909497,0.6164218304192174
"(10, 0.05, 1e-06)",10,0.05,1e-06,2048,0.010768473148345947,0.9523789138832709,0.43062135769683973,0.4106226685998149
"(10, 0.05, 1e-05)",10,0.05,1e-05,10,0.014487087726593018,0.8942908247938455,0.5105127830130645,0.7218529661708376
"(10, 0.05, 1e-05)",10,0.05,1e-05,30,0.015231907367706299,0.9966292521028469,0.6317115242993927,0.7876366419363914
"(10, 0.05, 1e-05)",10,0.05,1e-05,45,0.011640608310699463,0.8489028198606386,0.47960763407437956,0.6863707275964452
"(10, 0.05, 1e-05)",10,0.05,1e-05,99,0.012419342994689941,0.9595411146101726,0.4817856587440315,0.7097857421196314
"(10, 0.05, 1e-05)",10,0.05,1e-05,2048,0.017787516117095947,0.9324714409426603,0.46820291599738206,0.9004723055679611
"(10, 0.05, 5e-05)",10,0.05,5e-05,10,0.020006239414215088,0.8648239605740516,0.33040552706400295,0.8962826901832852
"(10, 0.05, 5e-05)",10,0.05,5e-05,30,0.018973171710968018,0.9263145210186573,0.22589415783983174,0.8227825476441541
"(10, 0.05, 5e-05)",10,0.05,5e-05,45,0.019384026527404785,0.8870456763594963,0.2598788202796219,0.8538721659414985
"(10, 0.05, 5e-05)",10,0.05,5e-05,99,0.019553959369659424,0.6956215872228277,0.2862917818743712,0.8781095925021493
"(10, 0.05, 5e-05)",10,0.05,5e-05,2048,0.018215298652648926,0.9361724662997679,0.42396385043666396,0.9004478027201531
"(10, 0.05, 0.0001)",10,0.05,0.0001,10,0.019964993000030518,0.826550728666841,0.31347043791130874,0.8962652174534088
"(10, 0.05, 0.0001)",10,0.05,0.0001,30,0.019202351570129395,1.0377594499531535,0.16926257493674565,0.7774118874742952
"(10, 0.05, 0.0001)",10,0.05,0.0001,45,0.019338905811309814,0.89279425452985,0.2326276874959777,0.8538656841519833
"(10, 0.05, 0.0001)",10,0.05,0.0001,99,0.01952892541885376,0.6910631609297755,0.26856349820969694,0.8781194560007931
"(10, 0.05, 0.0001)",10,0.05,0.0001,2048,0.018708765506744385,0.9644159187653649,0.3761685738436035,0.9004665976263654
"(10, 0.05, 0.0005)",10,0.05,0.0005,10,0.019851088523864746,0.8048491434806662,0.22462315328223417,0.8961991609232698
"(10, 0.05, 0.0005)",10,0.05,0.0005,30,0.018938302993774414,0.8932998917133196,0.1316072473852749,0.8310575680634541
"(10, 0.05, 0.0005)",10,0.05,0.0005,45,0.019860923290252686,0.8886407118608128,0.1974873810704637,0.8805412790781857
"(10, 0.05, 0.0005)",10,0.05,0.0005,99,0.01968371868133545,0.737839532261521,0.2869138298436039,0.9063091516857253
"(10, 0.05, 0.0005)",10,0.05,0.0005,2048,0.019624650478363037,0.950214532060208,0.19621559949594294,0.8861109838396605
"(10, 0.1, 1e-06)",10,0.1,1e-06,10,0.010048210620880127,1.0894266031690325,0.6035756050777367,0.6058790526786453
"(10, 0.1, 1e-06)",10,0.1,1e-06,30,0.013467371463775635,0.956153811519951,0.7530863403942661,0.7242420036338456
"(10, 0.1, 1e-06)",10,0.1,1e-06,45,0.009763896465301514,0.8670938788724452,0.8669449447477592,0.8702675412842771
"(10, 0.1, 1e-06)",10,0.1,1e-06,99,0.011587440967559814,1.0561948340060416,0.5133215359813919,0.6228963790365962
"(10, 0.1, 1e-06)",10,0.1,1e-06,2048,0.010970652103424072,0.9616563210230186,0.4271085601636158,0.41165553116696485
"(10, 0.1, 1e-05)",10,0.1,1e-05,10,0.016749024391174316,0.693799084157927,0.945557123948447,0.9729021369653886
"(10, 0.1, 1e-05)",10,0.1,1e-05,30,0.015196681022644043,1.0113953874946298,0.6321529943228531,0.7889644743437106
"(10, 0.1, 1e-05)",10,0.1,1e-05,45,0.011820435523986816,0.8696635825483985,0.483571213308368,0.6888508895420349
"(10, 0.1, 1e-05)",10,0.1,1e-05,99,0.010427415370941162,1.0026385770144295,0.4129222472847798,0.6229832032361928
"(10, 0.1, 1e-05)",10,0.1,1e-05,2048,0.017757117748260498,0.9313498859898988,0.47342633702787634,0.9013459369083444
"(10, 0.1, 5e-05)",10,0.1,5e-05,10,0.020009994506835938,0.8675523946030487,0.3392091478351318,0.8978778244607705
"(10, 0.1, 5e-05)",10,0.1,5e-05,30,0.019084930419921875,0.9925594910402082,0.1923647200149385,0.7889574058241342
"(10, 0.1, 5e-05)",10,0.1,5e-05,45,0.019394755363464355,0.8959187416012607,0.2627680429457118,0.8561671253429989
"(10, 0.1, 5e-05)",10,0.1,5e-05,99,0.019669413566589355,0.7138677286914704,0.30466884748489653,0.8828407764680065
"(10, 0.1, 5e-05)",10,0.1,5e-05,2048,0.018209338188171387,0.9416644817599719,0.4290316462440316,0.9013888786648941
"(10, 0.1, 0.0001)",10,0.1,0.0001,10,0.019978642463684082,0.8684673850905836,0.3209427806147194,0.8978419736172651
"(10, 0.1, 0.0001)",10,0.1,0.0001,30,0.019052624702453613,1.013462150809842,0.1795133547189629,0.7889305557028439
"(10, 0.1, 0.0001)",10,0.1,0.0001,45,0.019345581531524658,0.8968379743155583,0.23477296951926868,0.8561713374928344
"(10, 0.1, 0.0001)",10,0.1,0.0001,99,0.019630789756774902,0.6965447520464277,0.28502837816876264,0.8828626553494235
"(10, 0.1, 0.0001)",10,0.1,0.0001,2048,0.018668651580810547,0.963105918026568,0.38062489351748513,0.9013581697094625
"(10, 0.1, 0.0005)",10,0.1,0.0005,10,0.019869983196258545,0.8464498361856899,0.22942718321564323,0.8978575054972563
"(10, 0.1, 0.0005)",10,0.1,0.0005,30,0.01899927854537964,0.8980319211397711,0.13223543164115079,0.8321237115546023
"(10, 0.1, 0.0005)",10,0.1,0.0005,45,0.019852817058563232,0.8894848420404672,0.19930290210782775,0.8823188104650931
"(10, 0.1, 0.0005)",10,0.1,0.0005,99,0.01949101686477661,0.7014281701811496,0.23508832363313512,0.8873699945471084
"(10, 0.1, 0.0005)",10,0.1,0.0005,2048,0.019638538360595703,0.9301450112883277,0.19842224669303682,0.8869812976710348
"fixed_(2, 1e-06)",2,0.0,1e-06,fixed,0.011078357696533203,0.6861695605597049,0.45765001821886014,0.0
"fixed_(2, 1e-05)",2,0.0,1e-05,fixed,0.0061667561531066895,0.8476556531476883,0.1101633174655297,0.0
"fixed_(2, 5e-05)",2,0.0,5e-05,fixed,0.004863560199737549,0.8259180075200967,0.001081734492383628,0.0
"fixed_(2, 0.0001)",2,0.0,0.0001,fixed,-0.0028907060623168945,0.8424813330661223,0.0009706707481693463,0.0
"fixed_(2, 0.0005)",2,0.0,0.0005,fixed,0.0004468560218811035,0.823778463590656,0.0012540103922222723,0.0
"fixed_(3, 1e-06)",3,0.0,1e-06,fixed,-0.0005245208740234375,0.9069024992427884,0.32820336823101726,0.0
"fixed_(3, 1e-05)",3,0.0,1e-05,fixed,0.0068228840827941895,0.9127655379901446,0.14009411544822778,0.0
"fixed_(3, 5e-05)",3,0.0,5e-05,fixed,-0.0017933845520019531,0.8836231834589704,0.08130317817927714,0.0
"fixed_(3, 0.0001)",3,0.0,0.0001,fixed,-0.0037055015563964844,0.9358887405210374,0.08042001309493653,0.0
"fixed_(3, 0.0005)",3,0.0,0.0005,fixed,-0.003975391387939453,0.9445113960362261,0.00038623420700089776,0.0
