Model,config_key,K,lam_lin,lam_nonlin,seed,selected_by_validation,pred_r2,sharpe,phi,drift
ResCAE,"cae:(5, 0.1, 1e-06)",5,0.1,1e-06,45,False,0.004792153835296631,0.5590790030483742,0.9999993128917363,1.0000497102737427
ResCAE,"cae:(5, 0.1, 1e-06)",5,0.1,1e-06,99,False,0.008895158767700195,0.6499839546579721,0.5595174865208383,0.678859531879425
ResCAE,"cae:(5, 0.1, 1e-06)",5,0.1,1e-06,2048,False,0.004133999347686768,0.532484731386027,0.9999996372200377,0.9999809265136719
ResCAE,"cae:(5, 0.1, 1e-05)",5,0.1,1e-05,10,False,0.015354692935943604,0.8984487807032906,6.311298412305271e-08,0.6612976789474487
ResCAE,"cae:(5, 0.1, 1e-05)",5,0.1,1e-05,30,False,0.017077505588531494,0.9692412888614617,1.6890867172945722e-07,0.6443774104118347
ResCAE,"cae:(5, 0.1, 1e-05)",5,0.1,1e-05,45,False,0.01741999387741089,0.9632000908897415,2.2522287321423834e-07,0.7596878409385681
ResCAE,"cae:(5, 0.1, 1e-05)",5,0.1,1e-05,99,False,0.016164422035217285,0.9689901060686443,2.1566107139951767e-08,0.6956002116203308
ResCAE,"cae:(5, 0.1, 1e-05)",5,0.1,1e-05,2048,False,0.016395866870880127,0.7049216073108627,0.23255710392503964,0.662530779838562
ResCAE,"cae:(5, 0.1, 5e-05)",5,0.1,5e-05,10,False,0.015160977840423584,0.7556600583009738,1.7482348754311652e-07,0.8896312713623047
ResCAE,"cae:(5, 0.1, 5e-05)",5,0.1,5e-05,30,False,0.01724773645401001,0.8624014814766556,2.015857469770594e-07,0.867573082447052
ResCAE,"cae:(5, 0.1, 5e-05)",5,0.1,5e-05,45,False,0.01784825325012207,0.8417705116882033,7.01669886580383e-08,0.8453794717788696
ResCAE,"cae:(5, 0.1, 5e-05)",5,0.1,5e-05,99,False,0.016144275665283203,0.9798683808631546,5.32064754062673e-08,0.6955349445343018
ResCAE,"cae:(5, 0.1, 5e-05)",5,0.1,5e-05,2048,False,0.017241835594177246,0.8991755200849963,1.433933631269669e-07,0.8773131370544434
ResCAE,"cae:(5, 0.1, 0.0001)",5,0.1,0.0001,10,False,0.015176653861999512,0.761550833173855,3.0178739457372144e-07,0.8896964192390442
ResCAE,"cae:(5, 0.1, 0.0001)",5,0.1,0.0001,30,False,0.017293334007263184,0.8404319782248624,2.3459357829361848e-08,0.8676371574401855
ResCAE,"cae:(5, 0.1, 0.0001)",5,0.1,0.0001,45,False,0.017238974571228027,0.7486452209113518,1.1863510541326928e-07,0.8682366013526917
ResCAE,"cae:(5, 0.1, 0.0001)",5,0.1,0.0001,99,False,0.017489314079284668,0.974576221747362,5.7131958866055684e-08,0.7463407516479492
ResCAE,"cae:(5, 0.1, 0.0001)",5,0.1,0.0001,2048,False,0.017183899879455566,0.8919886145322783,6.426463750038495e-08,0.8773053884506226
ResCAE,"cae:(5, 0.1, 0.0005)",5,0.1,0.0005,10,False,0.0162355899810791,0.7864712725707538,8.441628374721585e-09,0.8896469473838806
ResCAE,"cae:(5, 0.1, 0.0005)",5,0.1,0.0005,30,False,0.017624616622924805,0.5214865531566698,3.864930102624929e-08,0.9278293251991272
ResCAE,"cae:(5, 0.1, 0.0005)",5,0.1,0.0005,45,False,0.017401397228240967,0.7319323240568576,9.31987877865818e-08,0.8681932687759399
ResCAE,"cae:(5, 0.1, 0.0005)",5,0.1,0.0005,99,False,0.017525136470794678,0.9057408199350444,9.357572967626867e-08,0.7861515283584595
ResCAE,"cae:(5, 0.1, 0.0005)",5,0.1,0.0005,2048,False,0.016507983207702637,0.8520981914959952,4.0498175804910696e-08,0.8881715536117554
ResCAE,"cae:(8, 0.001, 1e-06)",8,0.001,1e-06,10,False,0.007337749004364014,0.6777650541872098,0.28344519799856144,0.6177688241004944
ResCAE,"cae:(8, 0.001, 1e-06)",8,0.001,1e-06,30,False,0.008570492267608643,0.7680816896557408,0.3234783897791964,0.601611316204071
ResCAE,"cae:(8, 0.001, 1e-06)",8,0.001,1e-06,45,False,0.007264971733093262,0.6150848293038255,0.9664751885883586,0.9693377017974854
ResCAE,"cae:(8, 0.001, 1e-06)",8,0.001,1e-06,99,False,0.0006330013275146484,0.7199580004554774,0.19579817521366233,0.5748552680015564
ResCAE,"cae:(8, 0.001, 1e-06)",8,0.001,1e-06,2048,False,0.009735167026519775,0.7990290875675942,0.40482000742806873,0.570753812789917
ResCAE,"cae:(8, 0.001, 1e-05)",8,0.001,1e-05,10,False,0.00934457778930664,0.811521029502219,0.09616578576670423,0.6919639706611633
ResCAE,"cae:(8, 0.001, 1e-05)",8,0.001,1e-05,30,False,0.012886643409729004,0.7293022610209833,0.2925357649172022,0.805749237537384
ResCAE,"cae:(8, 0.001, 1e-05)",8,0.001,1e-05,45,False,0.015905439853668213,0.6954876530666498,4.174100635294623e-07,0.8890553116798401
ResCAE,"cae:(8, 0.001, 1e-05)",8,0.001,1e-05,99,False,0.010900616645812988,0.6083662415375082,6.430401505240639e-07,0.9137258529663086
ResCAE,"cae:(8, 0.001, 1e-05)",8,0.001,1e-05,2048,False,0.01476597785949707,0.7133117916719166,4.021818052302919e-08,0.6080261468887329
ResCAE,"cae:(8, 0.001, 5e-05)",8,0.001,5e-05,10,False,0.01700413227081299,0.6886805999973363,7.364367075798522e-08,0.8826732635498047
ResCAE,"cae:(8, 0.001, 5e-05)",8,0.001,5e-05,30,False,0.016325294971466064,0.6713441034447591,1.2706940551540875e-07,0.7975745797157288
ResCAE,"cae:(8, 0.001, 5e-05)",8,0.001,5e-05,45,False,0.01721435785293579,0.6609049262666821,6.408116864228003e-08,0.8776804804801941
ResCAE,"cae:(8, 0.001, 5e-05)",8,0.001,5e-05,99,False,0.016209304332733154,0.6147411932251785,8.246979360921937e-08,0.8985254168510437
ResCAE,"cae:(8, 0.001, 5e-05)",8,0.001,5e-05,2048,False,0.016573011875152588,0.713228792606494,2.5768559595117423e-08,0.6810835003852844
ResCAE,"cae:(8, 0.001, 0.0001)",8,0.001,0.0001,10,False,0.01689225435256958,0.6840383550160974,3.123588558177455e-08,0.8928843140602112
ResCAE,"cae:(8, 0.001, 0.0001)",8,0.001,0.0001,30,False,0.016253948211669922,0.6887475176529969,1.1162168279297217e-07,0.7982397079467773
ResCAE,"cae:(8, 0.001, 0.0001)",8,0.001,0.0001,45,False,0.01695728302001953,0.6300366863289932,1.9927749006193817e-07,0.896065354347229
ResCAE,"cae:(8, 0.001, 0.0001)",8,0.001,0.0001,99,False,0.016653835773468018,0.6341100042901182,1.1476106666728732e-07,0.8804008960723877
ResCAE,"cae:(8, 0.001, 0.0001)",8,0.001,0.0001,2048,False,0.016717910766601562,0.6906780438622406,7.460675422235771e-08,0.6810426115989685
ResCAE,"cae:(8, 0.001, 0.0005)",8,0.001,0.0005,10,False,0.017888009548187256,0.5729492292027838,6.071461665139972e-08,0.9629307985305786
ResCAE,"cae:(8, 0.001, 0.0005)",8,0.001,0.0005,30,False,0.01746225357055664,0.5667721004527622,3.0542170109446984e-08,0.8966761231422424
ResCAE,"cae:(8, 0.001, 0.0005)",8,0.001,0.0005,45,False,0.017941951751708984,0.6761259783431571,2.5677078414450062e-08,0.9016814231872559
ResCAE,"cae:(8, 0.001, 0.0005)",8,0.001,0.0005,99,False,0.017268121242523193,0.7743684973422483,8.641386474860866e-10,0.7331903576850891
ResCAE,"cae:(8, 0.001, 0.0005)",8,0.001,0.0005,2048,False,0.017902612686157227,0.7484861174190464,4.505621703921878e-08,0.8818409442901611
ResCAE,"cae:(8, 0.005, 1e-06)",8,0.005,1e-06,10,False,0.011614203453063965,0.7206560537215528,0.4321719633385591,0.7428014278411865
ResCAE,"cae:(8, 0.005, 1e-06)",8,0.005,1e-06,30,False,0.008727967739105225,0.7361409377463528,0.7804564774326621,0.8075862526893616
ResCAE,"cae:(8, 0.005, 1e-06)",8,0.005,1e-06,45,False,0.011057376861572266,0.5006194036409968,0.9937351133723918,0.9909091591835022
ResCAE,"cae:(8, 0.005, 1e-06)",8,0.005,1e-06,99,False,0.015484392642974854,0.6702290467752795,0.9437535195219421,0.9736447334289551
ResCAE,"cae:(8, 0.005, 1e-06)",8,0.005,1e-06,2048,False,0.010213673114776611,0.6434197870082775,0.9661474230079214,0.9395650625228882
ResCAE,"cae:(8, 0.005, 1e-05)",8,0.005,1e-05,10,False,0.010199785232543945,0.6772858791748411,0.3927613307415437,0.8421732783317566
ResCAE,"cae:(8, 0.005, 1e-05)",8,0.005,1e-05,30,False,0.011121630668640137,0.6644970440343524,0.5093721114808476,0.7938646674156189
ResCAE,"cae:(8, 0.005, 1e-05)",8,0.005,1e-05,45,False,0.014656364917755127,0.7611752036289277,4.047154101601089e-08,0.6215135455131531
ResCAE,"cae:(8, 0.005, 1e-05)",8,0.005,1e-05,99,False,0.016956984996795654,0.7273849315800186,1.0481382242236949e-07,0.5855772495269775
ResCAE,"cae:(8, 0.005, 1e-05)",8,0.005,1e-05,2048,False,0.016456902027130127,0.7209097182645496,3.6678540352310906e-08,0.5464401245117188
ResCAE,"cae:(8, 0.005, 5e-05)",8,0.005,5e-05,10,False,0.01592385768890381,0.8045257125324823,3.89097419476801e-08,0.7114462852478027
ResCAE,"cae:(8, 0.005, 5e-05)",8,0.005,5e-05,30,False,0.016620635986328125,0.5965871761546544,1.3506801501727172e-07,0.7705715894699097
ResCAE,"cae:(8, 0.005, 5e-05)",8,0.005,5e-05,45,False,0.01715320348739624,0.7726056603239253,5.386455603913376e-07,0.9409024715423584
ResCAE,"cae:(8, 0.005, 5e-05)",8,0.005,5e-05,99,False,0.016614675521850586,0.602238310494254,8.00793880195534e-08,0.9431490302085876
ResCAE,"cae:(8, 0.005, 5e-05)",8,0.005,5e-05,2048,False,0.016263842582702637,0.7624437673202601,8.518058339356892e-08,0.666304886341095
ResCAE,"cae:(8, 0.005, 0.0001)",8,0.005,0.0001,10,False,0.016091108322143555,0.8028374473600708,3.203751006013027e-08,0.7114521861076355
ResCAE,"cae:(8, 0.005, 0.0001)",8,0.005,0.0001,30,False,0.017079472541809082,0.5957479754371932,1.2580628202222053e-07,0.7705100774765015
ResCAE,"cae:(8, 0.005, 0.0001)",8,0.005,0.0001,45,False,0.01736515760421753,0.7709590248352297,4.6013528022559756e-07,0.9409290552139282
ResCAE,"cae:(8, 0.005, 0.0001)",8,0.005,0.0001,99,False,0.01729482412338257,0.7204186235634569,2.8305819072133357e-07,0.8974462151527405
ResCAE,"cae:(8, 0.005, 0.0001)",8,0.005,0.0001,2048,False,0.01779186725616455,0.7814735913500123,2.630244704859557e-08,0.7052822113037109
ResCAE,"cae:(8, 0.005, 0.0005)",8,0.005,0.0005,10,False,0.017033934593200684,0.6246091537656595,6.787958754949286e-08,0.8015674948692322
ResCAE,"cae:(8, 0.005, 0.0005)",8,0.005,0.0005,30,False,0.018180549144744873,0.7159025732813769,4.854275788139721e-08,0.8785755038261414
ResCAE,"cae:(8, 0.005, 0.0005)",8,0.005,0.0005,45,False,0.017646193504333496,0.7040510247045584,9.540652700473361e-08,0.8791934847831726
ResCAE,"cae:(8, 0.005, 0.0005)",8,0.005,0.0005,99,False,0.01729428768157959,0.7050191162042287,2.3368662835850323e-08,0.897346019744873
ResCAE,"cae:(8, 0.005, 0.0005)",8,0.005,0.0005,2048,False,0.01815551519393921,0.8303184143192601,4.0251968034676535e-08,0.9606015682220459
ResCAE,"cae:(8, 0.01, 1e-06)",8,0.01,1e-06,10,False,0.004804432392120361,0.7367142879811996,0.3637274011361395,0.69234699010849
ResCAE,"cae:(8, 0.01, 1e-06)",8,0.01,1e-06,30,False,0.010015130043029785,0.6819898130204911,0.8389912239148113,0.8473199009895325
ResCAE,"cae:(8, 0.01, 1e-06)",8,0.01,1e-06,45,False,0.011586010456085205,0.6623931964858308,0.5996894422498543,0.7476633787155151
ResCAE,"cae:(8, 0.01, 1e-06)",8,0.01,1e-06,99,False,0.009821295738220215,0.7435285660511259,0.9285034622225726,0.9525421857833862
ResCAE,"cae:(8, 0.01, 1e-06)",8,0.01,1e-06,2048,False,0.009492039680480957,0.6646627483586977,0.9675055793283276,0.9426276087760925
ResCAE,"cae:(8, 0.01, 1e-05)",8,0.01,1e-05,10,False,0.010128021240234375,0.7448735857480737,0.46674255448014246,0.8448923826217651
ResCAE,"cae:(8, 0.01, 1e-05)",8,0.01,1e-05,30,False,0.011407196521759033,0.6368992119785879,0.6198782160087921,0.8338887691497803
ResCAE,"cae:(8, 0.01, 1e-05)",8,0.01,1e-05,45,False,0.015431761741638184,0.7622866856013757,7.206575875208445e-08,0.6324526071548462
ResCAE,"cae:(8, 0.01, 1e-05)",8,0.01,1e-05,99,False,0.01721644401550293,0.7812561211923245,1.0893221913811175e-07,0.6160604357719421
ResCAE,"cae:(8, 0.01, 1e-05)",8,0.01,1e-05,2048,False,0.01684868335723877,0.7492077486430752,2.7973850090685076e-08,0.5711919665336609
ResCAE,"cae:(8, 0.01, 5e-05)",8,0.01,5e-05,10,False,0.016455411911010742,0.6896398250858583,4.524875600714951e-08,0.7496483325958252
ResCAE,"cae:(8, 0.01, 5e-05)",8,0.01,5e-05,30,False,0.01680171489715576,0.6754644704034133,1.3001857051503793e-07,0.8112017512321472
ResCAE,"cae:(8, 0.01, 5e-05)",8,0.01,5e-05,45,False,0.017359554767608643,0.7907563781508415,6.676775497000063e-07,0.9452945590019226
ResCAE,"cae:(8, 0.01, 5e-05)",8,0.01,5e-05,99,False,0.017521202564239502,0.7797042802941976,7.530887136081973e-08,0.9189870357513428
ResCAE,"cae:(8, 0.01, 5e-05)",8,0.01,5e-05,2048,False,0.01641792058944702,0.8232837297956683,3.256811184374792e-08,0.674968421459198
ResCAE,"cae:(8, 0.01, 0.0001)",8,0.01,0.0001,10,False,0.01666390895843506,0.6935157822779713,4.810092767705508e-08,0.7496629357337952
ResCAE,"cae:(8, 0.01, 0.0001)",8,0.01,0.0001,30,False,0.01727229356765747,0.7146899450569674,1.0726196580719633e-07,0.8112378716468811
ResCAE,"cae:(8, 0.01, 0.0001)",8,0.01,0.0001,45,False,0.0176430344581604,0.7981070238746288,3.121026465425452e-07,0.9453580975532532
ResCAE,"cae:(8, 0.01, 0.0001)",8,0.01,0.0001,99,False,0.017235934734344482,0.8157345904633774,1.6157962994459995e-07,0.9189350008964539
ResCAE,"cae:(8, 0.01, 0.0001)",8,0.01,0.0001,2048,False,0.017814457416534424,0.7692669732243889,9.618435797949075e-08,0.7134773135185242
ResCAE,"cae:(8, 0.01, 0.0005)",8,0.01,0.0005,10,False,0.017564356327056885,0.6499983132498006,2.2227401442195657e-09,0.8062565326690674
ResCAE,"cae:(8, 0.01, 0.0005)",8,0.01,0.0005,30,False,0.018201351165771484,0.7424653163618717,8.007166564376886e-08,0.921248197555542
ResCAE,"cae:(8, 0.01, 0.0005)",8,0.01,0.0005,45,False,0.01805025339126587,0.8112112829317834,1.2373700004632817e-07,0.9491611123085022
ResCAE,"cae:(8, 0.01, 0.0005)",8,0.01,0.0005,99,False,0.017496764659881592,0.8345173404610144,2.8158779492109364e-08,0.9188485741615295
ResCAE,"cae:(8, 0.01, 0.0005)",8,0.01,0.0005,2048,False,0.01821911334991455,0.7945052197540757,7.743879163425795e-08,0.9624770283699036
ResCAE,"cae:(8, 0.05, 1e-06)",8,0.05,1e-06,10,False,0.00648576021194458,0.6874201120161495,0.8985769024464024,0.9267916083335876
ResCAE,"cae:(8, 0.05, 1e-06)",8,0.05,1e-06,30,False,0.011641502380371094,0.837963910279138,0.885998702165195,0.8828186988830566
ResCAE,"cae:(8, 0.05, 1e-06)",8,0.05,1e-06,45,False,0.011542141437530518,0.6578721356244961,0.6229541781139007,0.7528286576271057
ResCAE,"cae:(8, 0.05, 1e-06)",8,0.05,1e-06,99,False,0.015529990196228027,0.7897547046073911,0.9461463551904078,0.9526050090789795
ResCAE,"cae:(8, 0.05, 1e-06)",8,0.05,1e-06,2048,False,0.008800923824310303,0.6472905056573518,0.9685062329511528,0.9445173740386963
ResCAE,"cae:(8, 0.05, 1e-05)",8,0.05,1e-05,10,False,0.011444568634033203,0.707377371961311,0.6077318633236812,0.8686999082565308
ResCAE,"cae:(8, 0.05, 1e-05)",8,0.05,1e-05,30,False,0.013043820858001709,0.6864855881608586,0.6973967535658654,0.8690741062164307
ResCAE,"cae:(8, 0.05, 1e-05)",8,0.05,1e-05,45,False,0.01585930585861206,0.7361025972383185,6.445591241423855e-08,0.6391358375549316
ResCAE,"cae:(8, 0.05, 1e-05)",8,0.05,1e-05,99,False,0.0135536789894104,0.6708582003266935,0.19609298241301618,0.6664028167724609
ResCAE,"cae:(8, 0.05, 1e-05)",8,0.05,1e-05,2048,False,0.016830861568450928,0.7364538562429839,3.247843595840833e-08,0.5765805244445801
ResCAE,"cae:(8, 0.05, 5e-05)",8,0.05,5e-05,10,False,0.016883134841918945,0.5845490362868386,1.2708675128461175e-07,0.7807835340499878
ResCAE,"cae:(8, 0.05, 5e-05)",8,0.05,5e-05,30,False,0.017075777053833008,0.7236335326520587,7.363634805239371e-07,0.9479641318321228
ResCAE,"cae:(8, 0.05, 5e-05)",8,0.05,5e-05,45,False,0.017468571662902832,0.763341008152073,4.266917010920038e-07,0.949032187461853
ResCAE,"cae:(8, 0.05, 5e-05)",8,0.05,5e-05,99,False,0.017360270023345947,0.7590081183526634,2.1591147481259818e-07,0.9283628463745117
ResCAE,"cae:(8, 0.05, 5e-05)",8,0.05,5e-05,2048,False,0.01647120714187622,0.845487851212028,4.437031581851719e-08,0.681014358997345
ResCAE,"cae:(8, 0.05, 0.0001)",8,0.05,0.0001,10,False,0.017037630081176758,0.5853421091284609,6.439204143838462e-08,0.7808369994163513
ResCAE,"cae:(8, 0.05, 0.0001)",8,0.05,0.0001,30,False,0.017120063304901123,0.7273659736050914,2.777303995964351e-07,0.9479590654373169
ResCAE,"cae:(8, 0.05, 0.0001)",8,0.05,0.0001,45,False,0.017730653285980225,0.7568630234067429,2.241110182506277e-07,0.9490157961845398
ResCAE,"cae:(8, 0.05, 0.0001)",8,0.05,0.0001,99,False,0.017034709453582764,0.7849471456325925,1.5438728343408955e-07,0.9283655881881714
ResCAE,"cae:(8, 0.05, 0.0001)",8,0.05,0.0001,2048,False,0.01782745122909546,0.7456490855402416,4.085145986821113e-08,0.7181540131568909
ResCAE,"cae:(8, 0.05, 0.0005)",8,0.05,0.0005,10,False,0.01691901683807373,0.671690178909108,3.9527706283958254e-08,0.9369122982025146
ResCAE,"cae:(8, 0.05, 0.0005)",8,0.05,0.0005,30,False,0.0174562931060791,0.8319067768102741,9.649921135248177e-08,0.9480758905410767
ResCAE,"cae:(8, 0.05, 0.0005)",8,0.05,0.0005,45,False,0.018170058727264404,0.7758032161895185,1.5223722865907781e-07,0.9528250098228455
ResCAE,"cae:(8, 0.05, 0.0005)",8,0.05,0.0005,99,False,0.01732867956161499,0.7875860180797698,9.279727105879446e-08,0.9283522367477417
ResCAE,"cae:(8, 0.05, 0.0005)",8,0.05,0.0005,2048,False,0.01813143491744995,0.7780140645453417,8.484316971993093e-08,0.9399586319923401
ResCAE,"cae:(8, 0.1, 1e-06)",8,0.1,1e-06,10,False,0.0063683390617370605,0.6651634570180475,0.9106546953686356,0.9306766390800476
ResCAE,"cae:(8, 0.1, 1e-06)",8,0.1,1e-06,30,False,0.011372625827789307,0.8370195005015878,0.8948335457318244,0.8889378905296326
ResCAE,"cae:(8, 0.1, 1e-06)",8,0.1,1e-06,45,False,0.011584341526031494,0.6686429825029104,0.6228858861316778,0.7541972994804382
ResCAE,"cae:(8, 0.1, 1e-06)",8,0.1,1e-06,99,False,0.015406966209411621,0.7960757142527569,0.9501721715783489,0.9542363882064819
ResCAE,"cae:(8, 0.1, 1e-06)",8,0.1,1e-06,2048,False,0.009339451789855957,0.652693015269832,0.9688998992635689,0.9449692964553833
ResCAE,"cae:(8, 0.1, 1e-05)",8,0.1,1e-05,10,False,0.011675536632537842,0.709688330655754,0.6306257530415859,0.873268723487854
ResCAE,"cae:(8, 0.1, 1e-05)",8,0.1,1e-05,30,False,0.012510061264038086,0.7033121677822254,0.7184654208657164,0.8750292658805847
ResCAE,"cae:(8, 0.1, 1e-05)",8,0.1,1e-05,45,False,0.01583629846572876,0.7223695545410714,1.1492734404200488e-07,0.6410560011863708
ResCAE,"cae:(8, 0.1, 1e-05)",8,0.1,1e-05,99,False,0.015092730522155762,0.6788768734566428,0.13840015472378395,0.6699693202972412
ResCAE,"cae:(8, 0.1, 1e-05)",8,0.1,1e-05,2048,False,0.0168609619140625,0.7333788402441843,1.1046841029807717e-07,0.5779072642326355
ResCAE,"cae:(8, 0.1, 5e-05)",8,0.1,5e-05,10,True,0.016755640506744385,0.6461742686470007,5.4395188565873673e-08,0.7868203520774841
ResCAE,"cae:(8, 0.1, 5e-05)",8,0.1,5e-05,30,True,0.016343116760253906,0.7443547190233467,2.291297164072496e-07,0.8538666367530823
ResCAE,"cae:(8, 0.1, 5e-05)",8,0.1,5e-05,45,True,0.01747417449951172,0.7518083722688588,4.3928779508636544e-07,0.9497556090354919
ResCAE,"cae:(8, 0.1, 5e-05)",8,0.1,5e-05,99,True,0.017368972301483154,0.7565623981182981,2.893245395145189e-07,0.9303584098815918
ResCAE,"cae:(8, 0.1, 5e-05)",8,0.1,5e-05,2048,True,0.01645529270172119,0.8417528575111469,2.3050718498679916e-08,0.6824016571044922
ResCAE,"cae:(8, 0.1, 0.0001)",8,0.1,0.0001,10,False,0.01691889762878418,0.6274792210458104,8.238141403026403e-08,0.7868484854698181
ResCAE,"cae:(8, 0.1, 0.0001)",8,0.1,0.0001,30,False,0.017115235328674316,0.7456465195865914,1.6176409862084908e-07,0.9070785641670227
ResCAE,"cae:(8, 0.1, 0.0001)",8,0.1,0.0001,45,False,0.01774495840072632,0.7582338539283201,7.980687743518404e-07,0.9496572613716125
ResCAE,"cae:(8, 0.1, 0.0001)",8,0.1,0.0001,99,False,0.017032146453857422,0.7651953889362297,2.96359886723674e-07,0.9304054379463196
ResCAE,"cae:(8, 0.1, 0.0001)",8,0.1,0.0001,2048,False,0.017853140830993652,0.7533043166012622,5.6740866238321086e-08,0.7191945910453796
ResCAE,"cae:(8, 0.1, 0.0005)",8,0.1,0.0005,10,False,0.016903400421142578,0.6586978218305208,2.693562619526307e-07,0.9403014779090881
ResCAE,"cae:(8, 0.1, 0.0005)",8,0.1,0.0005,30,False,0.017257630825042725,0.7969470384955555,5.5047978042327094e-08,0.9509375691413879
ResCAE,"cae:(8, 0.1, 0.0005)",8,0.1,0.0005,45,False,0.018180489540100098,0.7801650654154731,1.2559551828028194e-07,0.9535757303237915
ResCAE,"cae:(8, 0.1, 0.0005)",8,0.1,0.0005,99,False,0.01727992296218872,0.7921974137264233,7.78659425974451e-08,0.9303887486457825
ResCAE,"cae:(8, 0.1, 0.0005)",8,0.1,0.0005,2048,False,0.018212318420410156,0.775417313221012,8.993271046396066e-08,0.9404419660568237
ResCAE,"cae:(10, 0.001, 1e-06)",10,0.001,1e-06,10,False,0.007611989974975586,0.6247270782911127,0.26580951335522685,0.6057076454162598
ResCAE,"cae:(10, 0.001, 1e-06)",10,0.001,1e-06,30,False,0.010307073593139648,0.8504769994707874,0.3814117186178226,0.6428728699684143
ResCAE,"cae:(10, 0.001, 1e-06)",10,0.001,1e-06,45,False,0.0021434426307678223,0.7181191707700865,0.5188311224970592,0.8539401888847351
ResCAE,"cae:(10, 0.001, 1e-06)",10,0.001,1e-06,99,False,0.006478667259216309,0.7764967521065768,0.45112120625075447,0.795669436454773
ResCAE,"cae:(10, 0.001, 1e-06)",10,0.001,1e-06,2048,False,0.004619598388671875,0.8379803549750038,0.1483434562960138,0.46176549792289734
ResCAE,"cae:(10, 0.001, 1e-05)",10,0.001,1e-05,10,False,0.009460985660552979,0.6442272919170199,0.22048618151078364,0.77077317237854
ResCAE,"cae:(10, 0.001, 1e-05)",10,0.001,1e-05,30,False,0.016133666038513184,0.8203010219719536,4.096853887927746e-08,0.6683018803596497
ResCAE,"cae:(10, 0.001, 1e-05)",10,0.001,1e-05,45,False,0.012558996677398682,0.7593478174613234,0.39133671750614185,0.918833315372467
ResCAE,"cae:(10, 0.001, 1e-05)",10,0.001,1e-05,99,False,0.007813513278961182,0.669068336107593,0.08575144608797311,0.7272248268127441
ResCAE,"cae:(10, 0.001, 1e-05)",10,0.001,1e-05,2048,False,0.006558358669281006,0.9206850704952149,0.09990846654093792,0.672209620475769
ResCAE,"cae:(10, 0.001, 5e-05)",10,0.001,5e-05,10,False,0.017383038997650146,0.6060105175217546,3.719369408989165e-08,0.6745521426200867
ResCAE,"cae:(10, 0.001, 5e-05)",10,0.001,5e-05,30,False,0.01736927032470703,0.7623589850058489,2.4769582870650703e-08,0.7523300051689148
ResCAE,"cae:(10, 0.001, 5e-05)",10,0.001,5e-05,45,False,0.016302108764648438,0.9301684913246301,3.379173911922419e-08,0.6685943007469177
ResCAE,"cae:(10, 0.001, 5e-05)",10,0.001,5e-05,99,False,0.01689213514328003,0.5825503147260416,2.5722437519001727e-08,0.7305552959442139
ResCAE,"cae:(10, 0.001, 5e-05)",10,0.001,5e-05,2048,False,0.016879260540008545,0.852969637661832,2.657511960069862e-08,0.5803344249725342
ResCAE,"cae:(10, 0.001, 0.0001)",10,0.001,0.0001,10,False,0.01744300127029419,0.5979754701832899,2.003956303071121e-08,0.6746340394020081
ResCAE,"cae:(10, 0.001, 0.0001)",10,0.001,0.0001,30,False,0.017367064952850342,0.7661391205045252,4.920027441733264e-08,0.7524730563163757
ResCAE,"cae:(10, 0.001, 0.0001)",10,0.001,0.0001,45,False,0.016447782516479492,0.9190706966520096,3.875719332182625e-08,0.6687420010566711
ResCAE,"cae:(10, 0.001, 0.0001)",10,0.001,0.0001,99,False,0.01697629690170288,0.5433604403276473,1.977438462329663e-08,0.7307425141334534
ResCAE,"cae:(10, 0.001, 0.0001)",10,0.001,0.0001,2048,False,0.01674056053161621,0.8192377055187884,2.800807445905323e-08,0.5804302096366882
ResCAE,"cae:(10, 0.001, 0.0005)",10,0.001,0.0005,10,False,0.017796099185943604,0.6291107368823073,3.8061038013471984e-08,0.8800239562988281
ResCAE,"cae:(10, 0.001, 0.0005)",10,0.001,0.0005,30,False,0.01761096715927124,0.9417216708370002,5.064839816620903e-10,0.833098828792572
ResCAE,"cae:(10, 0.001, 0.0005)",10,0.001,0.0005,45,False,0.017506420612335205,0.8497762673575877,4.834968639332719e-08,0.8929402232170105
ResCAE,"cae:(10, 0.001, 0.0005)",10,0.001,0.0005,99,False,0.01736593246459961,0.5326179287795479,4.445249028200891e-09,0.7887958288192749
ResCAE,"cae:(10, 0.001, 0.0005)",10,0.001,0.0005,2048,False,0.018186748027801514,0.7305784263436885,5.568379089063332e-09,0.6778743863105774
ResCAE,"cae:(10, 0.005, 1e-06)",10,0.005,1e-06,10,False,0.00833272933959961,0.7815878830498043,0.38036982491227794,0.6860807538032532
ResCAE,"cae:(10, 0.005, 1e-06)",10,0.005,1e-06,30,False,0.010595440864562988,0.8761418397721467,0.5342112015524769,0.7730354070663452
ResCAE,"cae:(10, 0.005, 1e-06)",10,0.005,1e-06,45,False,0.007017791271209717,0.641653622649828,0.8579749490549554,0.930142879486084
ResCAE,"cae:(10, 0.005, 1e-06)",10,0.005,1e-06,99,False,-0.0016412734985351562,0.7605943275410262,0.6289349186957374,0.8865704536437988
ResCAE,"cae:(10, 0.005, 1e-06)",10,0.005,1e-06,2048,False,0.007209062576293945,0.9189342103886728,0.26396948011458715,0.5736899971961975
ResCAE,"cae:(10, 0.005, 1e-05)",10,0.005,1e-05,10,False,0.009937167167663574,0.7421935187219817,0.22323329222392846,0.7566084265708923
